敦   1708 4188 14376 14946 19918 20090 
敬   9417 11345 13077 15680 15681 16806 20262 22806 22865 22866 23140 24598 26221 26503 
数   85 461 886 2639 2859 3438 4189 4190 4191 5899 6178 6670 6849 7243 7244 7245 7246 7247 7248 7249 7322 7323 7324 7510 9536 9537 9538 10992 11346 11347 11391 11905 12500 12825 12905 14837 14838 15304 15723 16209 17171 17273 19925 19997 20091 20562 21130 21379 21540 24630 24631 26176 26504 26505 26506 26507 27716 28209 28370 28520 
敲   5251 13078 17524 
整   462 463 464 1465 1709 1710 1711 2662 2839 2840 2841 2842 2843 2844 2970 3927 6776 7208 7250 7251 7252 7253 8655 9251 9539 9540 9541 10708 10969 11348 11349 11350 11351 11352 13079 14079 14249 15682 15683 15684 15685 16386 17020 17238 17559 17560 17561 17562 18921 18922 19287 21541 21841 22547 22867 23552 24599 24600 27738 27830 27831 28383 28409 28509 28510 
敷   20566 
文   196 433 460 465 466 467 468 469 470 471 472 473 474 475 476 477 478 479 480 481 482 483 576 900 1292 1712 1713 1714 1715 1716 1717 1718 1719 1720 1721 1828 1935 2195 2321 2366 2411 2555 2565 2845 2846 2847 2848 2849 2850 2851 2910 2945 3429 3510 3739 3768 3918 4186 4192 4193 4194 4195 4196 4197 4198 4199 4200 4201 4202 4203 4204 4256 4343 4748 4793 5068 5270 5271 5272 5273 5274 5275 5276 5277 5278 5279 5280 5281 5342 5508 5724 5751 5763 5900 5901 5902 5922 6013 6051 6272 6358 6427 6662 6663 6851 6852 6949 7240 7241 7242 7254 7255 7256 7257 7258 7259 7260 7261 7262 7263 7264 7265 7266 7267 7268 7269 7270 7271 7272 7273 7274 7275 7276 7277 7532 7555 7571 7572 7773 7829 7927 7988 8262 8403 8459 8656 8685 8743 8851 8886 9066 9461 9523 9542 9543 9544 9545 9546 9547 9548 9549 9550 9620 9674 10058 10074 10170 10248 10347 10351 10431 10432 10433 10434 10724 10918 11353 11354 11355 11356 11357 11358 11359 11360 11361 11362 11363 11364 11365 11366 11367 11368 11369 11370 11542 12104 12112 12182 12395 12503 12528 12686 12697 12701 12723 13080 13081 13082 13083 13084 13085 13086 13087 13210 13241 13674 13988 14022 14246 14247 14250 14251 14252 14253 14254 14255 14256 14257 14258 14259 14260 14328 14332 14510 14567 14725 15147 15686 15687 15688 15689 15690 15691 15692 15693 15694 15818 15871 15944 16615 16775 16785 16786 16787 16860 17037 17563 17564 17565 17566 17567 17568 17569 17570 17571 17572 17573 17574 17575 17740 17744 18165 18440 18476 18613 18698 18923 18924 18925 18926 18927 18928 18929 18930 18931 18932 18933 18995 19026 19311 19637 19739 19749 20065 20092 20093 20094 20095 20096 20149 20177 20192 20296 20537 20680 20788 20958 20959 20960 20961 20962 20963 20964 20965 20966 20967 20968 20969 20970 20971 20972 20973 21038 21065 21118 21384 21542 21543 21544 21545 21576 21590 21739 22061 22062 22167 22323 22868 22869 22870 22871 22872 23038 23171 23601 23920 23921 23922 24134 24160 24291 24597 24601 24602 24603 24604 24605 24606 24607 24608 24609 24610 24611 24612 24613 24614 24615 24616 24617 24731 24927 24971 25219 25461 25512 25583 25677 25736 25759 25878 25911 25969 26162 26189 26257 26400 26492 26502 26508 26509 26510 26511 26512 26513 26514 26515 26516 26517 26518 26519 26520 26521 26522 26523 26524 26525 26526 26527 26528 26529 26530 26534 26651 26705 26709 26715 26838 27065 27155 27199 27265 27347 27359 27422 27660 27832 27833 27834 27862 27876 28300 28511 28552 28574 28970 29174 29175 29176 29177 29178 29179 29180 29181 29182 29183 29184 29242 
斋   4646 23386 
斐   11280 
斑   4205 15695 
斗   7129 7278 7279 8539 13064 13088 20242 20838 20974 25258 26531 27801 27802 27835 27983 28072 29145 29490 
料   551 1332 1804 2158 2915 3625 8349 9633 11365 11497 12331 13169 13180 13633 14305 16467 16566 17084 17692 21176 23001 23566 23965 
斛   25359 
斜   135 9739 13089 15696 23221 
斤   25407 26532 
斥   1156 5245 7188 11300 18900 19655 20307 27301 
斩   4206 7045 
断   38 173 1096 1238 1561 1812 2332 2523 2524 3430 4162 4207 4317 4347 4450 4615 4671 4736 4808 4938 5047 5697 6238 6239 6614 7280 7281 7282 7511 7543 10294 12091 13836 14456 14790 15082 15980 16367 16671 17576 17577 18429 19101 19487 20099 20648 20649 20764 20975 21166 21909 22873 22874 22875 22876 23023 24076 26533 28121 28122 28123 28124 28847 
斯   264 425 626 733 743 2766 2767 3323 3324 3334 3490 3675 3865 4093 4208 4852 5014 5282 5285 5876 5953 5954 5979 6184 6222 6287 6623 6710 6711 6727 6747 6901 6933 6941 7074 7143 7144 7283 7284 7285 7286 7287 7558 7614 7615 7622 7631 7724 8104 8543 8607 9033 9186 9300 9343 9416 9479 9551 9650 9686 9924 10088 10164 10183 10560 10630 10820 10947 10949 11055 11136 11256 11371 11372 11518 11650 11690 11816 11910 11983 12004 12035 12350 12357 12679 12811 12932 13008 13090 13128 13230 13564 13727 13728 13775 15232 15350 15435 15463 15624 15697 15698 16286 16381 16413 16584 16835 16902 16904 16913 17112 17113 17311 17325 17501 17578 17579 17580 17581 17730 17740 17838 18227 18343 18395 18399 18410 18714 18753 18869 19572 19862 19876 19902 19952 20058 20097 20201 20508 20616 20915 21561 22507 23022 24140 24482 24973 24974 25054 25155 26534 27340 27388 29133 
新   332 484 485 486 524 1722 2235 2889 3409 3477 4209 5283 6192 6227 6405 6551 6555 6626 7077 7199 7288 7289 7290 7291 7292 7293 7294 7295 7296 7297 7298 7299 7300 7301 7302 7303 7304 7305 7338 7340 7354 7385 7386 7591 7677 7832 7880 8088 8496 8552 8585 9552 10469 11373 11374 11375 11439 12266 13091 13092 13093 13094 13881 13963 14230 14261 14262 14263 14264 14265 14289 14513 15699 16495 16907 16977 17295 17582 17583 17584 18314 18315 18562 18934 18935 18936 18937 18938 19384 20098 20099 20100 20567 20602 20868 20976 20977 21546 22191 22610 22877 22878 23665 23666 24618 25240 26535 26536 26537 26820 27417 27836 28261 28408 28512 28513 28514 29472 
方   46 110 255 487 770 1392 1723 1724 1725 1726 2268 2635 2852 2853 2854 2855 3199 3705 3877 3878 4210 4211 4212 4213 4712 4799 5051 5284 5723 5724 5726 5972 6086 6226 6602 6603 6745 6787 6831 7306 7307 7308 7309 7310 8227 8228 8767 9069 9111 9166 9553 9554 9555 9556 10023 10024 10025 10124 10249 10327 10328 10766 10865 11376 11377 11378 11379 11380 12036 12122 12200 12219 12670 13095 13096 13097 13333 13956 14266 14267 14268 14753 14818 15267 15700 15701 15702 15703 15704 15705 15868 16317 16702 17131 17585 17586 17587 17588 18118 18198 18278 18437 18438 18439 18440 18598 18939 18940 19280 19281 19632 20101 20102 20441 20978 20979 21547 21548 21549 21940 22361 22447 22478 22551 22879 22880 22881 22882 22883 22884 23463 23464 24117 24286 24619 24620 24621 24622 25072 25198 25327 26005 26305 26538 26539 26540 26541 26542 26543 27221 27553 27837 27838 28515 28516 28517 29035 29185 29186 
施   1727 5285 7311 9557 11381 15706 22339 26544 
旁   13170 14269 15707 24623 26545 26546 
旅   1203 11382 13098 15708 15709 24624 
旋   5286 5798 6563 7312 8205 8206 8207 23866 25469 26547 26548 27839 28518 
族   282 313 587 2957 3422 4362 4363 4364 4770 5752 6579 6815 6971 6973 7563 7564 7565 7566 7567 7568 7917 8201 8346 8347 8488 9687 9689 9976 10905 11560 12253 12430 12545 12568 12786 12890 12905 12965 13133 13236 13237 13238 13239 13240 13310 13695 13699 14339 18219 19035 19323 20856 23060 24625 24752 24753 24939 24940 26728 26729 27560 27883 27884 27885 27886 27887 27888 28579 28580 29250 29429 
旗   488 489 1728 1729 7313 7314 18941 24626 
无   490 491 492 493 494 495 1730 1731 1732 1733 1734 1735 1736 1737 2856 2857 2858 2859 2860 2861 2862 2863 2864 2865 2959 3392 4017 4214 4215 4216 4217 4218 4219 4220 4221 4222 4265 4448 4660 4673 4682 5287 5288 5289 5290 5291 6450 6665 6993 7315 7316 7317 7318 7319 7320 7321 7322 7323 7324 7325 7326 7327 7328 7329 7402 7560 7561 7586 7587 8086 8159 9404 9558 9559 9560 9561 9562 9563 9564 9565 9566 9606 10295 10607 11383 11384 11385 11386 11387 11388 11389 11390 11391 11392 11393 11394 11395 11396 11397 11398 11399 11400 11401 11557 11558 11559 12907 13099 13100 13101 13102 13103 13104 13105 13943 13945 14270 14271 14272 14791 15544 15710 15711 15712 15713 15714 15715 15716 15717 15718 15719 15720 15721 15722 15723 15724 15725 15726 15727 15728 15729 15730 15731 15732 15733 15894 16082 16257 16280 16672 17589 17590 17591 17592 17593 17594 17595 17596 17597 17598 17599 17600 17601 17602 17603 17604 17605 17759 18942 18943 18944 18945 18946 18947 18948 19034 19266 19444 19573 20103 20104 20105 20106 20107 20108 20109 20110 20111 20112 20113 20114 20115 20116 20183 20503 20520 20980 20981 20982 20983 20984 20985 20986 20987 20988 22097 22885 22886 22887 22888 22889 22890 22891 22892 22893 22894 22895 22896 22897 22898 22899 22900 22901 22902 22903 22904 22905 22906 22907 22908 22968 23218 23432 24627 24628 24629 24630 24631 24632 24633 24634 24750 25748 26059 26337 26365 26549 26550 26551 26552 26553 26554 26555 26556 26557 26558 26559 26560 26561 26562 26563 26564 26565 26566 26567 26568 26569 26570 26613 26630 26654 26726 26822 27070 27172 27189 27238 27241 27840 27841 28385 28519 28520 28521 28522 28848 28924 29187 29188 29189 29190 29191 29211 
既   496 1738 2866 2867 2868 4223 4380 7330 7331 7332 9567 9568 11402 13106 14273 17606 17607 17608 20989 21550 21551 22909 22910 22911 26571 26572 27842 28523 
日   90 497 498 499 510 714 764 789 1342 2869 2870 3707 3714 4224 4225 7333 7334 7335 7336 7337 7832 9569 12462 12575 12945 13107 13477 15734 17371 17609 17610 18160 18949 18950 19617 19693 20117 20558 20682 20990 20994 21090 21122 21552 21862 22912 22913 22914 24136 24415 24635 24636 24637 24638 25042 25328 25329 25366 25424 25628 26573 26574 26575 27062 27843 28524 
旦   1739 13681 22915 
旧   500 1127 1740 2030 4209 4226 6403 6422 6428 6551 6765 7049 7069 7296 7297 7338 7339 7340 7880 8552 11403 13091 13108 14672 14911 18512 20333 20841 20977 22916 22917 24639 24640 26537 26576 26577 
旨   2871 2872 4963 10027 11202 11404 11405 15360 15735 15736 15737 17611 17612 17613 18454 19521 19900 22321 22322 22918 24133 25513 26688 27494 29055 
早   501 2873 4227 4228 4229 4230 4266 4272 4782 7341 7393 9570 9571 9595 11406 11407 11408 11409 11448 13109 13140 14274 14275 15738 15739 15740 17614 17615 18951 19364 20118 20991 22919 22920 22955 26578 27844 28525 29192 29193 
旱   12832 
时   7 8 377 502 503 504 518 539 643 917 1003 1032 1285 1498 1568 1741 1742 1743 1744 1745 1746 1767 1789 1802 1834 2381 2874 3059 3371 3738 4045 4226 4231 4232 4233 4234 4243 4339 4558 5292 5316 6023 6114 6346 6567 6568 6998 7342 7343 7344 7345 7346 7347 7348 7349 7350 7374 7407 7541 7877 7952 8573 8644 8683 8952 9025 9064 9360 9572 9573 9876 10250 10279 10296 10701 10962 11113 11403 11410 11411 11412 11413 11414 11463 11464 12319 12372 12463 12694 12731 12963 13108 13110 13111 13112 13113 13114 13115 13142 13214 13217 13229 13442 13749 13982 14145 14276 14277 14278 14292 14635 14726 14858 15489 15741 15742 15743 15744 15745 15746 15747 15802 16047 17096 17372 17616 17617 17618 17619 17666 17867 18952 18953 18954 18955 18956 19028 19806 20119 20120 20276 20460 20506 20573 20723 20787 20992 20993 20994 21553 21554 21555 21840 21842 22073 22206 22270 22329 22425 22661 22771 22921 22922 22923 22924 22925 22926 22969 23042 23049 23144 23759 23837 23990 24119 24176 24185 24209 24375 24444 24641 24642 24643 24644 24645 24646 24673 24674 25883 25980 26292 26579 26580 26581 26582 26583 26631 27680 27772 27845 27846 27847 28376 28526 28546 28998 29194 29195 29196 29197 29440 
旷   7351 26584 26585 26586 27326 
旺   5892 6121 26587 
昂   505 4235 16587 27795 29198 
昆   9574 15748 18957 
昌   1837 21121 
明   205 506 507 508 509 768 802 883 916 1386 1455 1456 1457 1458 1747 1748 1749 1750 1751 2135 2143 2283 2289 2875 3040 3228 3331 3415 4200 4236 4237 4238 4239 4240 4241 4581 4640 4703 4739 4749 4903 5293 5294 5295 5431 5486 5511 5525 5584 5751 6070 6385 6768 6801 6961 7267 7268 7269 7352 7353 7354 7355 7356 7357 7988 8276 8316 9078 9497 9575 9576 9577 9714 9734 10015 10065 10080 10226 10230 10642 10745 11360 11415 11416 11489 12025 12119 12359 12575 12620 13081 13116 13117 13118 13119 13621 13625 13752 13789 13955 14279 14280 14314 14422 14572 14667 14707 14792 15634 15749 15750 15751 15752 15753 15754 15755 15824 15966 16137 16425 16593 17055 17620 17621 17946 18109 18175 18197 18332 18400 18406 18958 18959 18960 19315 19596 19705 20110 20121 20122 20198 20587 20619 20727 20963 20995 21065 21118 21168 21214 21234 21556 21557 21747 21824 22122 22486 22544 22927 22928 22929 22930 22931 22932 23121 23130 23276 23282 23303 23506 23540 23631 23681 23712 24144 24647 24648 24649 24971 25025 25066 25108 25112 25135 25634 25894 26495 26518 26588 26589 26590 27016 27205 27280 27440 27449 27848 27849 28023 28092 28527 28528 28723 28820 29199 
昏   26591 26592 
易   314 834 980 1806 2881 3259 4254 9135 10297 11417 11426 12165 12166 12173 13833 14284 14605 15179 15373 15451 15765 16413 17070 17255 17622 17705 18961 19374 19958 19959 20293 21458 21910 24359 25953 26244 27464 28389 28418 28529 28849 29063 
昔   510 
星   1749 5644 7358 7718 10993 11418 13429 18958 18959 20216 24125 24452 24650 24725 24953 27627 29200 
映   200 1302 1752 2573 3746 6375 9071 10739 11419 12705 13992 15164 17050 18962 19757 20794 20952 21388 24139 24583 25888 27468 27665 28303 28975 
春   501 511 878 4242 4243 4244 4844 7359 9126 9578 9579 12752 13697 15756 20996 22933 22934 22935 22949 22999 25250 29477 
昧   13576 
昭   1157 1753 4245 
是   39 128 192 324 402 494 512 525 811 853 981 1004 1131 1279 1736 1754 1755 1829 2197 2305 2333 2348 2369 2375 2388 2455 2765 2864 2876 2946 3272 3393 3449 3488 3552 3727 3800 3904 4220 4246 4247 4248 4249 4267 4344 4830 4939 4976 5003 5011 5115 5147 5198 5290 5296 5297 5298 5299 5300 5343 5548 5549 5618 5698 5784 5807 5852 6008 6336 6451 6936 7064 7360 7361 7362 7387 7435 7533 7835 7868 7975 8133 8421 8424 8657 8706 8762 8820 8930 9059 9564 9580 9581 9582 9589 10059 10125 10287 10298 10315 10395 10491 10499 10515 10546 10835 11081 11171 11399 11420 11421 11422 11440 11543 11552 12201 12408 12412 12450 12556 12570 12795 13105 13120 13121 13211 13666 13834 13909 14124 14329 14618 14768 14793 14829 14868 14910 14951 14997 15006 15534 15602 15729 15757 15758 15759 15760 15872 15889 16061 16447 16648 16664 16673 16686 16742 16752 16869 16898 17387 17432 17601 17623 17624 17625 17644 17745 18279 18430 18501 18722 18963 18964 18965 19488 19657 19891 20130 20178 20325 20366 20480 20521 20541 20601 20644 20913 20988 21039 21264 21397 21558 21559 21644 21774 21832 21891 21900 21911 21955 22151 22311 22356 22434 22597 22662 22728 22936 22937 22938 22939 22940 22941 22942 22951 23039 23043 23216 23245 23310 23518 23610 23804 23811 23822 23826 23891 24478 24505 24513 24651 24652 24653 24664 24732 25119 25123 25199 25330 25400 25475 25556 26103 26293 26362 26568 26593 26594 26595 26596 26614 26710 27192 27841 28043 28125 28538 28575 28749 28802 28827 28850 28885 28917 28965 29201 29202 29243 
昼   2055 
显   507 513 1750 1756 2632 2875 2877 2878 2879 2880 2881 4236 4250 4251 4252 4253 4254 4255 5293 5301 5302 5303 6461 7352 7363 7364 9583 9584 9585 11415 11423 11424 11425 11426 11427 13122 13123 13124 13125 13752 14281 14282 14283 14284 14285 15751 15761 15762 15763 15764 15765 15766 15778 15788 16527 17620 17626 17627 17628 17629 17645 18960 18966 18967 18968 18969 18970 20123 20997 22930 22943 24647 24654 26597 27850 27851 28527 28530 28531 29199 29203 29204 
晁   26598 
晃   23838 
晋   4256 4899 8627 21938 22944 27529 
晏   22409 22945 26599 
晓   14643 19042 19277 19858 19914 20124 26600 
晚   481 1757 4257 4783 7365 11428 11429 11430 12827 13126 15767 17630 17631 23933 24614 24655 26601 
晦   2260 7366 18971 27457 
晨   10993 19079 
普   514 515 516 2882 2883 2884 2885 2886 4258 5304 7367 7368 7369 7623 9586 9587 11431 11432 11433 11434 11568 11580 13127 13128 13129 13130 14286 15768 15769 15770 15771 15772 16536 16537 17632 17633 17634 17635 18972 19049 19050 19051 20998 20999 21560 21561 22946 24656 24657 26602 26603 28532 29205 29206 
景   517 1395 2045 2847 4642 5102 5462 6254 6704 7370 8001 8111 8439 11185 11435 11957 12341 12799 13131 13132 13133 13941 13983 14287 14517 15094 15773 16568 16569 17565 17636 18046 19231 19685 21562 22742 22947 23390 24658 25872 26373 26604 26605 26606 27084 28270 28688 29176 29369 
晰   508 1878 7353 13264 14279 14368 20232 20233 21612 24648 
晶   1847 8040 21129 
智   1184 1500 1751 1758 1759 1760 1761 1762 1763 1764 1765 1766 1803 1913 1963 2157 4259 4296 4640 7371 7372 7373 7788 8007 14411 17637 18997 20125 21265 21563 22948 24659 26607 
暂   518 1767 7374 17638 20126 26977 28533 28642 
暇   881 25256 
暑   26171 
暖   19571 20234 20613 26827 27915 
暗   1768 2887 4906 5305 5306 7375 8646 13804 14314 15001 15752 15774 17639 18973 18974 20127 20128 23136 26608 26609 26610 
暮   22915 22949 
暴   1769 7376 29277 
曙   519 
曝   18975 
曰   418 2015 8658 12742 22359 23209 25538 25925 26496 26730 27423 
曲   413 520 1770 4260 4261 4534 5307 6056 6972 7111 7377 7378 7379 9776 13134 15775 15880 19434 21000 24660 24661 25566 26611 27576 27593 27594 27612 27796 27822 27852 27873 27929 27992 27999 28052 28087 28197 28198 28534 28571 28699 28813 
曳   14236 26472 26612 
更   521 522 523 524 525 626 1771 1772 1773 1774 1775 2888 2889 4262 4263 4264 4265 4266 4267 5308 5309 5310 7380 7381 7382 7383 7384 7385 7386 7387 7388 9588 9589 9590 9591 11436 11437 11438 11439 11440 12353 13135 14288 14289 14290 15180 15776 15777 15778 15779 17640 17641 17642 17643 17644 17645 17646 18976 18977 20129 20130 20131 21001 21002 21003 21004 21564 22950 22951 22952 23892 24244 24662 24663 24664 26613 26614 27853 28535 28536 28537 28538 29207 
曹   1776 1777 5311 5312 5313 21005 22953 24665 26615 26616 26617 
曼   5095 6240 6711 15951 15991 16191 18040 18978 
曾   1778 1779 1780 1781 2334 4957 7389 10299 11441 11482 13136 15780 15781 15782 16674 16728 17647 17678 18431 18978 18979 18980 22954 23812 25452 26618 
替   526 1782 2890 4209 5881 5935 10460 11442 14924 28170 28179 29208 
最   527 528 529 530 531 532 533 1783 1784 2891 2892 2893 4268 4269 4270 4271 4272 4273 4274 4275 7390 7391 7392 7393 7394 7395 9592 9593 9594 9595 9596 9597 9598 9599 9600 9601 11443 11444 11445 11446 11447 11448 11449 11450 11451 13137 13138 13139 13140 14291 15783 15784 15785 15786 15787 15788 15789 15790 17648 17649 17650 17651 17652 18981 20132 20133 20134 21006 21565 21566 21567 21568 22955 22956 22957 22958 24666 24667 24668 24669 26619 27854 28539 28540 29209 29210 
月   77 4013 4881 6872 7298 8678 12945 13141 14538 18982 22185 22300 22384 22607 22913 24415 25293 26569 26574 26589 26620 26752 28541 
有   82 150 188 284 340 356 373 421 496 529 534 535 536 537 538 539 540 591 622 908 1005 1189 1385 1420 1435 1479 1499 1515 1641 1738 1785 1786 1787 1788 1789 1792 1856 2334 2482 2497 2603 2610 2705 2738 2801 2868 2894 2895 2896 2897 2898 2899 2900 2961 3427 3501 3511 3593 3674 3773 3791 3792 3949 3993 4151 4273 4276 4277 4278 4279 4280 4281 4282 4382 4653 5025 5069 5101 5116 5261 5314 5315 5316 5317 5328 5351 5373 5764 5875 5890 5916 5997 6134 6140 6462 6463 6680 6894 6937 6986 7084 7121 7175 7178 7331 7394 7396 7397 7398 7399 7400 7401 7402 7403 7404 7405 7406 7407 7408 7409 7410 7411 7412 7413 7414 7415 7416 7417 7604 7742 7884 8839 8852 8986 8990 9295 9322 9393 9470 9568 9602 9603 9604 9605 9606 9607 9608 9609 9701 9728 10008 10352 10570 10586 10645 10699 10824 10839 10917 10918 10919 10988 11014 11057 11082 11105 11143 11166 11238 11287 11402 11407 11452 11453 11454 11455 11456 11457 11458 11459 11460 11461 11462 11463 11464 11465 11466 11467 11468 11469 11470 11471 11472 11473 11474 11573 11661 11796 12083 12344 12360 12438 12591 12644 12680 12938 12998 13034 13106 13142 13143 13144 13145 13146 13147 13148 13246 13431 13934 14092 14125 14292 14293 14294 14346 14377 14590 14916 15042 15118 15129 15148 15237 15250 15309 15427 15437 15587 15744 15791 15792 15793 15794 15795 15796 15797 15798 15799 15800 15801 15802 15803 15804 15805 15806 15807 15808 15905 16001 16352 16532 16576 16577 16674 16923 17017 17022 17256 17275 17315 17327 17476 17608 17646 17651 17653 17654 17655 17656 17657 17658 17659 17660 17661 17662 17663 17664 17665 17666 17667 17668 17669 17670 17671 17672 17768 17823 18055 18393 18546 18777 18815 18860 18983 18984 18985 18986 19046 19097 19413 19574 19620 19678 19751 19783 19795 19921 19924 20111 20135 20136 20137 20138 20139 20140 20141 20160 20208 20481 20734 20744 20873 21007 21008 21009 21010 21011 21012 21043 21518 21551 21569 21570 21571 21572 21603 21618 21819 22198 22221 22233 22573 22574 22590 22617 22621 22637 22777 22778 22917 22956 22959 22960 22961 22962 22963 22964 22965 22966 22967 22968 22969 22970 22971 22972 23079 23147 23207 23262 23404 23454 23699 23923 24026 24179 24399 24423 24510 24538 24539 24552 24670 24671 24672 24673 24674 24675 24676 24677 24678 24764 24930 24987 25232 25401 25620 25658 25760 25769 25946 25992 26168 26229 26234 26260 26338 26410 26571 26621 26622 26623 26624 26625 26626 26627 26628 26629 26630 26631 26632 26633 26634 26635 26636 26637 26638 26766 26775 26830 26857 26894 27113 27131 27159 27160 27239 27242 27273 27615 27842 27855 27856 27857 28232 28296 28415 28523 28542 28543 28544 28545 28546 28547 28548 28585 28609 28883 28928 28971 29083 29091 29211 29212 29213 29254 
朋   26639 
服   1790 2471 2901 3977 4057 5015 6076 7012 7418 9372 9610 9611 10014 11475 12983 14219 14582 16246 16805 20142 20730 21748 22087 22676 22933 22973 23460 24679 27858 28549 29214 
朔   13149 
朗   2701 2902 4283 10393 11047 11100 11135 11476 11860 12956 13076 13441 15480 16833 17983 18786 20143 22931 23556 27849 27859 
望   541 1347 1376 1406 1580 1626 1824 2944 4285 4336 5453 7419 7860 9326 9454 11051 11212 11479 12861 12936 13021 15328 15811 15955 17461 17675 18987 23032 23439 23954 24315 24404 26231 26284 27758 29028 
朝   993 3686 4237 6104 7420 7678 7763 9980 19740 20144 20590 23627 24680 26640 27860 
期   503 542 1744 1791 2335 2873 2903 2904 3303 3463 4229 4234 4284 4285 4558 5046 5318 6515 6516 7347 7421 8644 8887 9570 9573 9612 9615 10250 10641 10801 11409 11413 11418 11428 11477 11478 11479 12191 12372 12621 12634 12747 13112 13126 13150 14014 14275 14295 14665 14726 15740 15745 15767 15809 15810 15811 16641 16720 16729 16981 16988 17100 17615 17618 17673 17674 17675 18325 18326 18452 18568 18954 18988 18989 19187 19341 19960 20145 20662 20993 21013 21368 21406 21573 21656 21800 21842 22206 22272 22376 22914 22920 22922 22974 23672 23947 24194 24209 24643 24650 24681 24682 25251 25940 26641 26642 26652 27640 27844 27847 27861 28550 29193 29195 29215 29478 29479 
朦   4286 7422 14296 21014 28551 
木   2933 9988 13151 13152 13153 13154 13155 13156 13157 13158 13159 13420 15812 15813 21858 25912 29370 
未   322 543 544 856 1158 1526 1792 1793 2905 3522 4018 4287 4288 4289 4290 5319 5320 5875 5932 7423 7424 7425 7426 7427 9335 9613 9614 10450 10451 11010 11071 11179 11480 11481 11482 11483 13160 13161 13162 14297 14298 14916 15814 15815 16799 17676 17677 17678 17679 17680 18990 18991 20146 21015 21475 21574 22975 22976 22977 22978 22979 22980 22981 22982 23618 26643 26644 26645 26646 29216 
末   3408 3836 4291 5566 9615 12249 16699 18436 18992 18993 20591 23653 24206 24684 25228 25761 
本   177 197 210 261 262 476 545 546 547 548 565 566 1014 1085 1719 1794 1795 1796 1797 1819 2622 2849 2869 2906 2907 2908 2909 2910 2911 2912 2937 3241 3859 3860 3861 3950 4140 4292 4293 4294 4325 4678 4741 4744 4747 4989 5109 5312 5321 5322 5323 5335 5464 5903 6128 6392 6618 7336 7428 7429 7430 7431 7432 7433 7434 7435 7436 7437 7438 7439 7440 7441 7492 7493 7494 7735 7903 8302 8350 8853 9177 9178 9179 9180 9181 9182 9616 9617 9618 9619 9620 9621 9622 9623 9624 9625 9626 9627 9658 9659 9985 10251 10725 10880 10881 10882 11361 11484 11485 11486 11487 11488 11489 11998 12357 12473 12682 12803 13163 13164 13165 13192 14050 14256 14299 14300 14301 14317 14318 14727 14918 15107 15144 15149 15279 15280 15293 15469 15816 15817 15818 15819 15820 15821 15822 15823 15824 16950 17061 17138 17477 17569 17610 17681 17682 17683 17684 17685 17686 17721 17735 18080 18222 18223 18416 18614 18928 18994 18995 19016 19223 20095 20147 20148 20149 20150 21016 21017 21018 21032 21177 21242 21422 21423 21441 21515 21575 21576 21765 22454 22455 22604 22983 22984 22985 22986 22987 22988 22989 22990 22991 22992 22993 22994 23019 23020 23760 24260 24261 24683 24684 24685 24686 24687 24688 24689 24690 24691 25156 25462 25604 26015 26647 26648 26649 26650 26651 26652 26653 26686 26687 26688 27032 27288 27305 27701 27843 27862 28552 28553 29217 29218 29219 29220 29221 29235 
札   9240 22529 
术   53 299 431 474 686 737 738 752 753 754 755 756 769 1558 1717 2062 2063 2064 2065 2697 3175 3176 3177 3918 4197 4301 4665 4666 4667 4668 4669 5131 5324 5475 5476 5477 5478 5521 5563 6752 6753 6888 7157 7260 7266 7442 7924 8168 8169 8170 8171 8464 8497 9098 9242 9243 9317 9483 9544 9973 9974 9975 10142 10328 10956 10957 11035 11267 11268 11490 11928 11929 11930 11931 11984 11985 11986 11987 11988 11989 11990 12034 12055 12115 12322 12929 13500 13551 13552 13553 13554 13555 13556 13683 14529 14530 14531 14532 14533 15612 15613 16225 16269 16270 16271 16272 16273 16334 17227 17228 17494 17812 18036 18037 18067 18068 18069 18070 18071 18072 18138 18523 18721 18800 18875 19037 19218 19219 19220 19250 19251 19252 19253 19254 19255 19402 20193 20411 20412 20413 20962 21143 21144 21145 21146 21446 21447 21522 21523 21704 21715 22168 23419 23420 23421 23422 23423 24332 24524 24609 25038 25039 25040 25041 26607 27152 27996 27997 27998 27999 28489 28490 28696 28697 28698 28699 29178 29383 29384 29385 29386 29387 
朱   1798 9628 9629 9630 11491 14302 22995 24692 
朴   1799 4766 10121 20503 26654 27361 
朵   11945 25014 29366 
机   189 549 1561 1800 1801 1802 1803 1985 2541 2644 2899 2913 2914 3308 3309 4065 4295 4296 5325 6334 6897 7325 7408 7409 7443 7444 7445 7446 7802 8030 9631 10668 11465 11492 11493 14293 14303 15652 15825 15826 17687 18996 18997 20872 21019 21367 21430 21635 21638 22996 24693 24694 24695 25094 25848 26078 26655 27653 27856 28282 28547 29196 29212 29329 29442 
朽   7582 8129 14794 23813 25402 
杀   4297 6360 7153 7447 8143 8144 8888 12915 13166 24056 
杂   269 550 1414 2630 3586 3872 4298 4299 6639 7448 7449 8014 10902 10903 13232 14056 15294 17158 17159 17193 17330 18691 18998 19078 20416 21431 21577 22473 24279 24696 24977 26032 26656 26657 27709 28360 28361 28362 29222 
